proc_rea,NOME_PROC,CO_FINANCIAMENTO,FONTE,VALIDO,VALOR_2020,VALOR_2021,VALOR_2022
0601180151,LOVASTATINA (J) 40 MG (POR COMPRIMIDO),02,SIA,2010,0.9,0.9,0.9
0601180160,PRAVASTATINA (J) 10 MG (POR COMPRIMIDO),02,SIA,2010,0.24,0.24,0.24
0601180178,PRAVASTATINA (J) 20MG (POR COMPRIMIDO),02,SIA,2010,0.37,0.37,0.37
0601180186,PRAVASTATINA (J) 40 MG (POR COMPRIMIDO),02,SIA,2010,0.69,0.69,0.69
0601180194,SINVASTATINA (J) 10 MG (POR COMPRIMIDO),02,SIA,2010,0.07,0.07,0.07
0601180208,SINVASTATINA (J) 20 MG (POR COMPRIMIDO),02,SIA,2010,0.07,0.07,0.07
0601180216,SINVASTATINA (J) 40 MG (POR COMPRIMIDO),02,SIA,2010,0.16,0.16,0.16
0601180224,SINVASTATINA (J) 5 MG (POR COMPRIMIDO),02,SIA,2010,0.14,0.14,0.14
0601180232,SINVASTATINA (J) 80 MG (POR COMPRIMIDO),02,SIA,2010,0.51,0.51,0.51
0601190017,ALFAINTERFERONA 2B 10.000.000 UI INJETAVEL (POR FRASCO-AMPOLA),02,NÃO,ATUA,0,0,0
0601190025,ALFAINTERFERONA 2B 3.000.000 UI INJETAVEL (POR FRASCO-AMPOLA),02,NÃO,ATUA,0,0,0
0601190033,ALFAINTERFERONA 2B 5.000.000 UI INJETAVEL (POR FRASCO-AMPOLA),02,NÃO,ATUA,0,0,0
0601190041,ALFAPEGINTERFERON 2B 80MCG POR FRASCO AMPOLA,02,NÃO,ATUA,0,0,0
0601190050,ALFAPEGINTERFERON 2A 180MCG POR SERINGA PREENCHIDA,02,NÃO,ATUA,0,0,0
0601190068,BETAINTERFERONA (L) 1A 12.000.000 UI (44 MCG) INJETAVEL (POR SERINGA PREENCHIDA),02,SIA,2010,324.02,324.02,324.02
0601190076,BETAINTERFERONA (L) 1A 6.000.000 UI (22 MCG) INJETAVEL (POR SERINGA PREENCHIDA),02,SIA,2010,284.81,284.81,284.81
0601190084,BETAINTERFERONA (L) 1A 6.000.000 UI (30 MCG) INJETAVEL (POR FRASCO-AMPOLA OU SERINGA PREENCHIDA),02,SIA,2010,512.11,512.11,512.11
0601190092,BETAINTERFERONA (L) 1B 9.600.000 UI (300MCG) INJETAVEL (POR FRASCO-AMPOLA),02,SIA,2010,144,144,144
0601190106,GLATIRAMER 20 MG INJETAVEL (POR FRASCO-AMPOLA  OU SERINGA PREENCHIDA),02,SIA,2010,65.43,65.43,65.43
0601190114,ALFAPEGINTERFERON 2B 100MCG POR FRASCO-AMPOLA,02,NÃO,ATUA,0,0,0
0601190122,ALFAPEGINTERFERON 2B 120MCG POR FRASCO-AMPOLA,02,NÃO,ATUA,0,0,0
0601200012,AZATIOPRINA 50 MG (POR COMPRIMIDO),02,SIA,2010,0.14,0.14,0.14
0601200020,CICLOSPORINA 10 MG (POR CAPSULA),02,SIA,2010,0.43,0.43,0.43
0601200039,CICLOSPORINA 100 MG (POR CAPSULA),02,SIA,2010,2.73,2.73,2.73
0601200047,CICLOSPORINA 100 MG/ML SOLUCAO ORAL (POR FRASCO DE 50 ML),02,SIA,2010,147.84,147.84,147.84
0601200055,CICLOSPORINA 25 MG (POR CAPSULA),02,SIA,2010,0.75,0.75,0.75
0601200063,CICLOSPORINA 50 MG (POR CAPSULA),02,SIA,2010,1.55,1.55,1.55
0601200071,LEFLUNOMIDA 20 MG (POR COMPRIMIDO),02,SIA,2010,4.37,4.37,4.37
0601200080,METOTREXATO 25 MG/ML INJETAVEL (POR AMPOLA DE 2 ML),02,SIA,2010,7.2,7.2,7.2
0601200098,METOTREXATO 25 MG/ML INJETAVEL (POR AMPOLA DE 20 ML),02,SIA,2010,25.2,25.2,25.2
0601200101,MICOFENOLATO DE MOFETILA (M) 500 MG (POR COMPRIMIDO),02,SIA,2010,4.2,4.2,4.2
0601200110,MICOFENOLATO DE SODIO (M) 180 MG (POR COMPRIMIDO),02,SIA,2010,2.98,2.98,2.98
0601200128,MICOFENOLATO DE SODIO (M) 360 MG (POR COMPRIMIDO),02,SIA,2010,5.96,5.96,5.96
0601200136,SIROLIMO 1 MG (POR DRAGEA),02,SIA,2010,13.49,13.49,13.49
0601200144,SIROLIMO 1MG/ML SOLUCAO ORAL (POR FRASCO DE 60ML),02,SIA,2010,867.6,867.6,867.6
0601200152,SIROLIMO 2 MG (POR DRAGEA),02,SIA,2010,24,24,24
0601200160,TACROLIMO 1 MG (POR CAPSULA),02,SIA,2010,3.62,3.62,3.62
0601200179,TACROLIMO 5 MG (POR CAPSULA),02,SIA,2010,18.09,18.09,18.09
0601200187,CICLOFOSFAMIDA 50 MG (POR DRAGEA),02,SIA,2010,0.4,0.4,0.4
0601200195,"EVEROLIMO 0,5 MG (POR COMPRIMIDO)",02,SIA,2010,7.67,7.67,7.67
0601200209,EVEROLIMO 1 MG (POR COMPRIMIDO),02,SIA,2010,15.34,15.34,15.34
0601210018,IMUNOGLOBULINA ANTI-HEPATITE B 100 UI INJETAVEL (POR FRASCO),02,SIA,2010,184,184,184
0601210026,IMUNOGLOBULINA ANTI-HEPATITE B 1000 UI INJETAVEL (POR FRASCO),02,SIA,2010,565.96,565.96,565.96
0601210034,IMUNOGLOBULINA ANTI-HEPATITE B 500 UI INJETAVEL (POR FRASCO),02,SIA,2010,762.22,762.22,762.22
0601210042,"IMUNOGLOBULINA HUMANA 0,5 G INJETAVEL (POR FRASCO)",02,SIA,2010,27.04,27.04,27.04
0601210050,"IMUNOGLOBULINA HUMANA 1,0 G INJETAVEL (POR FRASCO)",02,SIA,2010,51.92,51.92,51.92
0601210069,"IMUNOGLOBULINA HUMANA 2,5 G INJETAVEL (POR FRASCO)",02,SIA,2010,129.55,129.55,129.55
0601210077,"IMUNOGLOBULINA HUMANA 3,0 G INJETAVEL (POR FRASCO)",02,SIA,2010,200,200,200
0601210085,"IMUNOGLOBULINA HUMANA 5,0 G INJETAVEL (POR FRASCO)",02,NÃO,ATUA,0,0,0
0601210093,"IMUNOGLOBULINA HUMANA 6,0 G INJETAVEL (POR FRASCO)",02,SIA,2010,432,432,432
0601220013,DONEPEZILA (N) 10MG (POR COMPRIMIDO),02,SIA,2010,8.57,8.57,8.57
0601220021,DONEPEZILA (N) 5 MG (POR COMPRIMIDO),02,SIA,2010,7.72,7.72,7.72
0601220030,"RIVASTIGMINA (N) 1,5 MG (POR CAPSULA)",02,SIA,2010,2.24,2.24,2.24
0601220048,"RIVASTIGMINA (N) 2,0 MG/ML SOLUCAO ORAL (POR FRASCO DE 120ML)",02,SIA,2010,181.4,181.4,181.4
0601220056,RIVASTIGMINA (N) 3 MG (POR CAPSULA),02,SIA,2010,2.56,2.56,2.56
0601220064,"RIVASTIGMINA (N) 4,5 MG (POR CAPSULA)",02,SIA,2010,2.92,2.92,2.92
0601220072,RIVASTIGMINA (N) 6 MG (POR CAPSULA),02,SIA,2010,2.98,2.98,2.98
0601220080,GALANTAMINA (N) 8 MG (POR CAPSULA),02,SIA,2010,4.9,4.9,4.9
0601220099,GALANTAMINA (N) 16 MG (POR CÁPSULA),02,SIA,2010,5.64,5.64,5.64
0601220102,GALANTAMINA (N) 24MG (POR CÁPSULA),02,SIA,2010,6.06,6.06,6.06
0601230019,"ALFADORNASE 2,5 MG (POR AMPOLA)",02,SIA,2010,56.86,56.86,56.86
0601240014,DEFERIPRONA 500 MG (POR COMPRIMIDO),02,SIA,2010,4.87,4.87,4.87
0601240022,DESFERROXAMINA 500 MG INJETAVEL (POR FRASCO- AMPOLA),02,SIA,2010,17.64,17.64,17.64
0601240030,DEFERASIROX 125 MG (POR COMPRIMIDO),02,SIA,2010,10.96,10.96,10.96
0601240049,DEFERASIROX   250 MG  (POR COMPRIMIDO),02,SIA,2010,21.92,21.92,21.92
0601240057,DEFERASIROX 500 MG (POR COMPRIMIDO),02,SIA,2010,43.83,43.83,43.83
0601250010,PENICILAMINA 250 MG (POR CAPSULA),02,SIA,2010,1.22,1.22,1.22
0601250028,SEVELAMER 400 MG (POR COMPRIMIDO),02,SIA,2010,0.94,0.94,0.94
0601250036,SEVELAMER 800 MG (POR COMPRIMIDO),02,SIA,2010,1.98,1.98,1.98
0601260015,"DESMOPRESSINA 0,1 MG/ML APLICACAO NASAL (POR FRASCO DE 2,5 ML)",02,SIA,2010,104.6,104.6,104.6
0601270010,"GOSSERELINA (O) 3,60 MG INJETAVEL (POR SERINGA PREENCHIDA)",02,SIA,2010,187.2,187.2,187.2
0601270029,"GOSSERRELINA (P) 10,80 MG INJETAVEL (POR SERINGA PREENCHIDA)",02,SIA,2010,685.9,685.9,685.9
0601270037,"LEUPRORRELINA (O) 3,75 MG INJETAVEL ( POR FRASCO AMPOLA)",02,SIA,2010,125.87,125.87,125.87
0601270045,"LEUPRORRELINA (P) 11,25 MG INJETAVEL (POR SERINGA PREENCHIDA)",02,SIA,2010,686.86,686.86,686.86
0601270053,"TRIPTORRELINA (O) 3,75 MG INJETAVEL (POR FRASCO-AMPOLA)",02,SIA,2010,167.2,167.2,167.2
0601280016,CIPROTERONA 50 MG (POR COMPRIMIDO),02,SIA,2010,0.64,0.64,0.64
0601280024,FLUTAMIDA 250 MG (POR COMPRIMIDO),02,SIA,2010,0.68,0.68,0.68
0601290011,DANAZOL 100 MG (POR CAPSULA),02,SIA,2010,1.05,1.05,1.05
0601300017,OCTREOTIDA  LAR 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA),02,SIA,2010,1447.61,1447.61,1447.61
0601300025,OCTREOTIDA  LAR 30 MG/ML INJETAVEL (POR FRASCO-AMPOLA),02,SIA,2010,3006.35,3006.35,3006.35
0601300033,"OCTREOTIDA 0,1 MG/ML INJETAVEL (POR AMPOLA)",02,SIA,2010,17.05,17.05,17.05
0601300041,OCTREOTIDA LAR 20 MG/ML INJETAVEL (POR FRASCO-AMPOLA),02,SIA,2010,2226.94,2226.94,2226.94
0601310012,"BROMOCRIPTINA 2,5 MG (POR COMPRIMIDO)",02,SIA,2010,0.75,0.75,0.75
0601310020,"CABERGOLINA 0,5 MG (POR COMPRIMIDO)",02,SIA,2010,12.58,12.58,12.58
0601320018,SOMATROPINA 12 UI INJETAVEL (POR FRASCO-AMPOLA),02,SIA,2010,54.8,54.8,54.8
0601320026,SOMATROPINA 4 UI INJETAVEL (POR FRASCO-AMPOLA),02,SIA,2010,14.2,14.2,14.2
0601330013,LEVOTIROXINA 100 MCG (POR COMPRIMIDO),02,SIA,2010,0.12,0.12,0.12
0601330021,LEVOTIROXINA 150 MCG (POR COMPRIMIDO),02,SIA,2010,0.2,0.2,0.2
0601330030,LEVOTIROXINA 25 MCG (POR COMPRIMIDO),02,SIA,2010,0.1,0.1,0.1
0601330048,LEVOTIROXINA 50 MCG (POR COMPRIMIDO),02,SIA,2010,0.11,0.11,0.11
0601340019,"FLUDROCORTISONA 0,1 MG (POR COMPRIMIDO)",02,SIA,2010,0.38,0.38,0.38
0601350014,ALENDRONATO (Q) 10 MG (POR COMPRIMIDO),02,SIA,2010,0.06,0.06,0.06
0601350022,ALENDRONATO (Q) 70 MG (POR COMPRIMIDO),02,SIA,2010,1.62,1.62,1.62
0601350030,"ALFACALCIDOL (R) 0,25 MCG (POR CAPSULA)",02,SIA,2010,0.17,0.17,0.17
0601350049,"ALFACALCIDOL (R) 1,0 MCG (POR CAPSULA)",02,SIA,2010,2.3,2.3,2.3
0601350057,CALCITONINA 100 UI INJETAVEL (POR AMPOLA),02,SIA,2010,11.68,11.68,11.68
0601350065,CALCITONINA 200 UI SPRAY NASAL (POR FRASCO),02,SIA,2010,50.24,50.24,50.24
0601350073,"CALCITRIOL (R) 0,25 MCG (POR CAPSULA)",02,SIA,2010,0.29,0.29,0.29
0601350081,"CALCITRIOL 1,0 MCG INJETAVEL (POR AMPOLA)",02,SIA,2010,7.39,7.39,7.39
0601350090,PAMIDRONATO (Q) 30MG INJETAVEL (POR FRASCO-AMPOLA),02,SIA,2010,60.5,60.5,60.5
0601350103,PAMIDRONATO (Q) 60 MG INJETAVEL (POR FRASCO-AMPOLA),02,SIA,2010,93.6,93.6,93.6
0601350111,PAMIDRONATO (Q) 90 MG INJETAVEL (POR FRASCO-AMPOLA),02,SIA,2010,125.98,125.98,125.98
0601350120,RALOXIFENO 60 MG (POR COMPRIMIDO),02,SIA,2010,2.5,2.5,2.5
0601350138,RISEDRONATO (Q) 35 MG (POR COMPRIMIDO),02,SIA,2010,0.42,0.42,0.42
0601350146,RISEDRONATO (Q) 5 MG (POR COMPRIMIDO),02,SIA,2010,0.06,0.06,0.06
0601360010,IMIGLUCERASE 200 UI INJETAVEL (POR FRASCO-AMPOLA),02,NÃO,ATUA,0,0,0
0601360028,PANCRELIPASE 10.000 UI (POR CAPSULA),02,SIA,2010,0.75,0.75,0.75
0601360036,PANCRELIPASE 12.000 UI (POR CAPSULA),02,SIA,2010,1.23,1.23,1.23
0601360044,PANCRELIPASE 18.000 UI (POR CAPSULA),02,SIA,2010,1.51,1.51,1.51
0601360052,PANCRELIPASE 20.000 UI (POR CAPSULA),02,SIA,2010,1.75,1.75,1.75
0601360060,PANCRELIPASE 25000 UI (POR CAPSULA),02,SIA,2010,1.64,1.64,1.64
0601360079,PANCRELIPASE 4500 UI (POR CAPSULA),02,SIA,2010,0.54,0.54,0.54
0602010012,ACIDO TRANEXAMICO 500 MG - POR COMPRIMIDO EM COAGULOPATIAS HEREDITARIAS,02,NÃO,ATUA,0,0,0
0602010020,COMPLEXO PROTROMBINICO FRASCO DE 500 A 600 UI EM COAGULOPATIAS HEREDITARIAS,02,NÃO,ATUA,0,0,0
0602010039,COMPLEXO PROTROMBINICO PARCIALMENTE ATIVADO FRASCO DE 1000 UI EM COAGULOPATIAS HEREDITARIAS,02,NÃO,ATUA,0,0,0
0602010047,COMPLEXO PROTROMBINICO PARCIALMENTE ATIVADO FRASCO DE 500 UI EM COAGULOPATIAS HEREDITARIAS,02,NÃO,ATUA,0,0,0
0602010055,CONCENTRADO DE FATOR IX FRASCO DE 250 UI EM COGULOPATIAS HEREDITARIAS,02,NÃO,ATUA,0,0,0
0602010063,CONCENTRADO DE FATOR IX FRASCO DE 500 UI EM COAGULOPATIAS HEREDITARIAS,02,NÃO,ATUA,0,0,0
0602010071,CONCENTRADO DE FATOR VII ATIVADO (RECOMBINANTE) FRASCO DE 120 KUI EM COAGULOPATIAS HEREDITARIAS,02,NÃO,ATUA,0,0,0
0602010080,CONCENTRADO DE FATOR VII ATIVADO (RECOMBINANTE) FRASCO DE 240 KUI EM COAGULOPATIAS HEREDITARIAS,02,NÃO,ATUA,0,0,0
0602010098,CONCENTRADO DE FATOR VII ATIVADO (RECOMBINANTE) FRASCO DE 60 KUI EM COAGULOPATIAS HEREDITARIAS,02,NÃO,ATUA,0,0,0
0602010110,CONCENTRADO DE FATOR VIII P/ TRATAMENTO DA DOENCA VAN WILLEBRAND FRASCO DE 500 UI EM COAGULOPATIAS HEREDITARIAS,02,NÃO,ATUA,0,0,0
0602010128,CONCENTRADO FATOR VIII DERIVADO DE PLASMA HUMANO 250 UI EM COAGULOPATIAS HEREDITARIAS,02,NÃO,ATUA,0,0,0
0602010136,DESMOPRESSINA (DDAVP) - FRASCO AMPOLA DE 4 MCG/ML EM COAGULOPATIAS HEREDITARIAS,02,NÃO,ATUA,0,0,0
0602010144,"SELANTE DE FIBRINA FRASCO DE 0,5 ML EM COAGULOPATIAS HEREDITARIAS",02,NÃO,ATUA,0,0,0
0602010152,SELANTE DE FIBRINA FRASCO DE 1 ML EM COAGULOPATIAS HEREDITARIAS,02,NÃO,ATUA,0,0,0
0602010160,CONCENTRADO DE FATOR VIII - FRASCO DE 500 UI EM COAGULOPATIAS HEREDITARIAS,02,NÃO,ATUA,0,0,0
0603010016,METILPREDNISOLONA 500 MG INJENTAVEL (POR AMPOLA),06,SIH,ATUA,20.96,20.96,20.96
0603020011,CICLOSPORINA 50MG (POR CAPSULA),06,SIH,ATUA,2.92,2.92,2.92
0603020020,CICLOSPORINA 100MG (POR CAPSULA),06,SIH,ATUA,5.65,5.65,5.65
0603020038,CICLOSPORINA 100MG/ML SOLUCAO ORAL,06,SIH,ATUA,282.6,282.6,282.6
0603020046,CICLOSPORINA 25MG (POR CAPSULA),06,SIH,ATUA,1.5,1.5,1.5
0603020054,CICLOSPORINA 50 MG INJETAVEL (POR FRASCO-AMPOLA),06,SIH,ATUA,10.95,10.95,10.95
0603020062,"IMUNOGLOBULINA EQUINA ANTITIMOCITOS HUMANOS 100 MG INJETAVEL (POR FRASCO-AMPOLA 0,5 ML)",06,SIH,ATUA,91.59,#NULL!,#NULL!
0603020070,IMUNOGLOBULINA OBTIDA/COELHO ANTITIMOCITOS 200 MG INJETAVEL (POR FRASCO-AMPOLA DE 10 ML),06,SIH,ATUA,450,#NULL!,#NULL!
0603020089,"IMUNOGLOBULINA OBTIDA/COELHO ANTITIMOCITOS HUMANOS 100 MG INJETAVEL (POR FRASCO-AMPOLA 0,5 ML)",06,SIH,ATUA,225,#NULL!,#NULL!
0603020097,IMUNOGLOBULINA OBTIDA/COELHO ANTITIMÓCITOS HUMANOS 25 MG INJETÁVEL (POR FRASCO-AMPOLA),06,SIH,ATUA,212.3,212.3,212.3
0603020100,"MUROMONABE CD3 5 MG INJETAVEL (POR AMPOLA DE 0,5 ML)",06,SIH,ATUA,703.13,703.13,#NULL!
0603030017,IMUNOGLOBULINA ANTI-RHO (D) (FRASCO AMPOLA DE 2 ML E 1.250 UI),06,SIH,ATUA,93.28,93.28,93.28
0603030025,IMUNOGLOBULINA G 250 MG INJETAVEL (POR FRASCO),06,SIH,ATUA,0.35,#NULL!,#NULL!
0603030033,"IMUNOGLOBULINA HUMANA 1,0 G INJETAVEL (POR FRASCO)",06,SIH,ATUA,164.96,164.96,164.96
0603030041,IMUNOGLOBULINA HUMANA 320 MG INJETAVEL(POR FRASCO),06,SIH,ATUA,19.95,#NULL!,#NULL!
0603040012,"CABERGOLINA 0,5 MG (POR COMPRIMIDO)",06,SIH,ATUA,47.62,47.62,47.62
0603050018,ABCIXIMABE,06,SIH,ATUA,873,873,873
0603050026,CLORIDRATO DE TIROFIBANA,06,SIH,ATUA,411.2,411.2,411.2
0603050034,ESTREPTOQUINASE 250000 UI,06,SIH,ATUA,72.86,72.86,72.86
0603050042,ALTEPLASE 10MG INJETÁVEL ( POR FRASCO AMPOLA),06,SIH,ATUA,167,689.44,689.44
0603050050,ALTEPLASE 20MG INJETÁVEL (POR FRASCO AMPOLA),06,SIH,ATUA,334,920.76,920.76
0603050069,ALTEPLASE 50MG INJETÁVEL (POR FRASCO AMPOLA),06,SIH,ATUA,835,2096.51,2096.51
0603050077,TENECTEPLASE- TNK 30 MG INJETÁVEL ( POR FRASCO AMPOLA),06,SIH,ATUA,1357.5,1357.5,#NULL!
0603050085,TENECTEPLASE - TNK 40 MG INJETÁVEL (POR FRASCO AMPOLA),06,SIH,ATUA,1810,5691.2,5691.2
0603050093,TENECTEPLASE-TNK 50 MG INJETÁVEL ( POR FRASCO AMPOLA),06,SIH,ATUA,2262.5,7169.82,7169.82
0603050107,CLOPIDOGREL 75MG (COMPRIMIDO),06,SIH,ATUA,0.5,0.5,0.5
0603050115,TENECTEPLASE 40 MG INJETÁVEL (POR FRASCO AMPOLA) DE USO NAS URGÊNCIAS PRÉ-HOSPITALARES,04,SIA,ATUA,1810,5691.2,5691.2
0603050123,TENECTEPLASE 50 MG INJETÁVEL (POR FRASCO AMPOLA) DE USO NAS URGÊNCIAS PRÉ-HOSPITALARES,04,SIA,ATUA,2262.5,7169.82,7169.82
0603060013,SURFACTANTE FRASCO-AMPOLA,06,SIH,ATUA,519.74,519.74,519.74
0603070019,ALBUMINA HUMANA 20 POR CENTO (FRASCO-AMPOLA DE 50 ML),06,SIH,ATUA,55,55,55
0603070027,CONCENTRADO DE COMPLEXO PROTROMBINICO 500UI,06,SIH,ATUA,147.89,147.89,#NULL!
0603070035,CONCENTRADO DE COMPLEXO PROTROMBINICO ATIVADO 250 UI,06,SIH,ATUA,169.91,169.91,#NULL!
0603070043,CONCENTRADO DE FATOR IX DERIVADO DE PLASMA HUMANO 500 UI,06,SIH,ATUA,118.88,118.88,#NULL!
0603070051,CONCENTRADO FATOR VIII - FRASCO DE 250 UI,06,SIH,ATUA,59.45,59.45,#NULL!
0603080014,BASILIXIMABE 20 MG INJETAVEL (POR FRASCO-AMPOLA) P/ TRANSPLANTE,04,SIH,ATUA,2581.87,2581.87,2581.87
0603080022,CICLOSPORINA 10 MG P/ TRANSPLANTE (POR CAPSULA),04,SIH,ATUA,0.71,0.71,0.71
0603080030,CICLOSPORINA 100 MG P/ TRANSPLANTE (POR CAPSULA),04,SIH,ATUA,6.58,6.58,6.58
0603080049,CICLOSPORINA 25 MG P/ TRANSPLANTE (POR CAPSULA),04,SIH,ATUA,1.68,1.68,1.68
0603080057,CICLOSPORINA 50 MG P/ TRANSPLANTE (POR CAPSULA),04,SIH,ATUA,3.32,3.32,3.32
0603080065,DACLIZUMABE 5 MG/ ML INJETAVEL P/ TRANSPLANTE (POR FRASCO DE 5 ML),04,SIH,ATUA,697,697,697
0603080073,"IMUNOGLOBULINA EQUINA ANTILINFOCITOS 100 MG INJETAVEL P/TRANSPLANTE (POR FRASCO-AMPOLA 0,5 ML)",04,SIH,ATUA,91.59,#NULL!,#NULL!
0603080081,IMUNOGLOBULINA HUMANA ANTI-HEPATITE B (POR DOSE DE 500 UI),04,SIH,ATUA,350,350,350
0603080090,"IMUNOGLOBULINA OBTIDA/COELHO ANTITIMOCITOS HUMANOS 100 MG INJETAVEL P/ TRANSPLANTE (POR FRASCO-AMPOLA 0,5 ML)",04,SIH,ATUA,225,#NULL!,#NULL!
0603080103,IMUNOGLOBULINA OBTIDA/COELHO ANTITIMÓCITOS HUMANOS 25 MG INJETÁVEL P/TRANSPLANTE (POR FRASCO-AMPOLA),04,SIH,ATUA,212.3,212.3,212.3
0603080111,IMUNOGLOBULINA OBTIDA/COELHOANTITIMOCITOS HUMANOS 200 MG INJETAVEL P/ TRANSPLANTE (POR FRASCO-AMPOLA 10ML),04,SIH,ATUA,450,#NULL!,#NULL!
0603080120,METILPREDNISOLONA 500MG INJETAVEL P/TRANSPLANTE(POR FRASCO AMPOLA),04,SIH,ATUA,20.96,20.96,20.96
0603080138,MICOFENOLATO DE MOFETILA 500MG P/ TRANSPLANTE (POR COMPRIMIDO),04,SIH,ATUA,3.9,3.9,3.9
0603080146,MICOFENOLATO DE SODIO 360MG P/ TRANSPLANTE (POR COMPRIMIDO),04,SIH,ATUA,3.9,3.9,3.9
0603080154,"MUROMONABE CD3 5 MG INJETAVEL P/TRANSPLANTE (POR FRASCO AMPOLA DE 0,5 ML)",04,SIH,ATUA,703.13,703.13,#NULL!
0603080162,SIROLIMO 1MG P/ TRANSPLANTE (POR DRAGEA),04,SIH,ATUA,11.84,11.84,11.84
0603080170,SIROLIMO 1MG/ML SOLUCAO ORAL P/ TRANSPLANTE (POR FRASCO DE 60ML),04,SIH,ATUA,11.84,11.84,11.84
0603080189,SIROLIMO 2 MG P/ TRANSPLANTE (POR DRAGEA),04,SIH,ATUA,23.68,23.68,23.68
0603080197,"TACROLIMO 0,5 MG P/TRANSPLANTE (FRASCO-AMPOLA)",04,SIH,ATUA,206.81,206.81,206.81
0603080200,TACROLIMO 1 MG P/ TRANSPLANTE (POR CAPSULA),04,SIH,ATUA,3.61,3.61,3.61
0603080219,TACROLIMO 5 MG P/ TRANSPLANTE (POR CAPSULA),04,SIH,ATUA,17.95,17.95,17.95
0603080227,MICOFENOLATO DE SODIO 180MG P/TRANSPLANTE (POR COMPRIMIDO),04,SIH,ATUA,3.9,3.9,3.9
0603080235,AZATIOPRINA 50 MG (POR COMPRIMIDO),04,SIH,2008,0.14,0.14,0.14
0603080243,"EVEROLIMO 0,5 MG  PARA TRANSPLANTE (POR  COMPRIMIDO)",04,NÃO,ATUA,0,0,0
0603080251,EVEROLIMO 1 MG PARA TRANSPLANTE (POR COMPRIMIDO),04,NÃO,ATUA,0,0,0
0603080260,"EVEROLIMO 0,75 MG PARA TRANSPLANTE (POR COMPRIMIDO)",04,NÃO,ATUA,0,0,0
0603080278,"EVEROLIMO 0,5 MG PARA TRANSPLANTE (POR COMPRIMIDO)",04,SIH,ATUA,5.92,5.92,5.92
0603080286,"EVEROLIMO 0,75 MG PARA TRANSPLANTE (POR COMPRIMIDO)",04,SIH,ATUA,8.88,8.88,8.88
0603080294,EVEROLIMO 1 MG PARA TRANSPLANTE (POR COMPRIMIDO),04,SIH,ATUA,11.84,11.84,11.84
0604010010,MESALAZINA 400 MG (POR COMPRIMIDO),02,NÃO,ATUA,0,0,0
0604010028,MESALAZINA 500 MG (POR COMPRIMIDO),02,NÃO,ATUA,0,0,0
0604010036,MESALAZINA 800 MG - POR COMPRIMIDO ,02,NÃO,ATUA,0,0,0
0604010044,MESALAZINA 250 MG (POR SUPOSITORIO),02,NÃO,ATUA,0,0,0
0604010052,MESALAZINA 500 MG (POR SUPOSITORIO),02,NÃO,ATUA,0,0,0
0604010060,MESALAZINA 1000 MG (POR SUPOSITORIO),02,NÃO,ATUA,0,0,0
0604010079,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE,02,NÃO,ATUA,0,0,0
0604010087,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,02,NÃO,ATUA,0,0,0
0604010095,SULFASSALAZINA 500 MG (POR COMPRIMIDO),02,NÃO,ATUA,0,0,0
0604020015,DEFERASIROX 125 MG (POR COMPRIMIDO) ,02,NÃO,ATUA,0,0,0
0604020023,DEFERASIROX 250 MG (POR COMPRIMIDO) ,02,NÃO,ATUA,0,0,0
0604020031,DEFERASIROX 500 MG (POR COMPRIMIDO) ,02,NÃO,ATUA,0,0,0
0604020040,DEFERIPRONA 500 MG (POR COMPRIMIDO),02,SIA,ATUA,8.06,8.06,8.06
0604020058,DESFERROXAMINA 500 MG INJETAVEL (POR FRASCO-AMPOLA),02,SIA,ATUA,18.89,18.89,18.89
0604030010,"BROMOCRIPTINA 2,5 MG (POR COMPRIMIDO)",02,SIA,ATUA,1.93,1.93,1.93
0604030029,BROMOCRIPTINA 5 MG (POR COMPRIMIDO OU CÁPSULA DE LIBERAÇÃO RETARDADA,02,SIA,2014,2.66,2.66,2.66
0604030037,"CABERGOLINA 0,5 MG (POR COMPRIMIDO)",02,NÃO,ATUA,0,0,0
0604030045,"PRAMIPEXOL 0,125 MG (POR COMPRIMIDO)",02,NÃO,ATUA,0,0,0
0604030053,"PRAMIPEXOL 0,25 MG (POR COMPRIMIDO)",02,NÃO,ATUA,0,0,0
0604030061,PRAMIPEXOL 1 MG (POR COMPRIMIDO),02,NÃO,ATUA,0,0,0
0604040016,FENOTEROL 100 MCG AEROSSOL (POR FRASCO DE 200 DOSES),02,NÃO,ATUA,0,0,0
0604040024,FORMOTEROL 12 MCG (POR CAPSULA INALANTE),02,NÃO,ATUA,0,0,0
0604040032,FORMOTEROL 12 MCG PO INALANTE (POR FRASCO DE 60 DOSES),02,NÃO,ATUA,0,0,0
0604040040,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG  (POR CAPSULA INALANTE),02,NÃO,ATUA,0,0,0
0604040059,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG PO INALANTE (POR FRASCO DE 60 DOSES),02,NÃO,ATUA,0,0,0
0604040067,FORMOTEROL 6 MCG + BUDESONIDA 200 MCG PO INALANTE (POR FRASCO DE 60 DOSES),02,NÃO,ATUA,0,0,0
0604040075,FORMOTEROL 6MCG + BUDESONIDA 200 MCG (POR CAPSULA INALANTE),02,NÃO,ATUA,0,0,0
