codigo_procedimento_sigtap;codigo_sha;ds_sha_pt
701020601;HC.5.2.9 ;Outras órteses e dispositivos
701020610;HC.5.2.9 ;Outras órteses e dispositivos
701020628;HC.5.2.9 ;Outras órteses e dispositivos
701020636;HC.5.2.9 ;Outras órteses e dispositivos
701020644;HC.5.2.9 ;Outras órteses e dispositivos
701020652;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
701030011;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030020;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030038;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030046;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030054;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030062;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030070;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030089;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030097;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030100;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030119;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030127;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030135;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030143;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030151;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030160;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030178;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030186;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030194;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030208;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030216;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030224;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030232;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030240;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030259;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030267;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030275;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030283;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030291;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030305;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030321;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030330;HC.5.2.2 ;Próteses e outros dispositivos para audição
701030348;HC.5.2.2 ;Próteses e outros dispositivos para audição
701040017;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
701040025;HC.5.2.1 ;Óculos, lentes e produtos oftalmologicos
701040033;HC.5.2.1 ;Óculos, lentes e produtos oftalmologicos
701040041;HC.5.2.1 ;Óculos, lentes e produtos oftalmologicos
701040050;HC.5.2.1 ;Óculos, lentes e produtos oftalmologicos
701040068;HC.5.2.1 ;Óculos, lentes e produtos oftalmologicos
701040076;HC.5.2.1 ;Óculos, lentes e produtos oftalmologicos
701040084;HC.5.2.1 ;Óculos, lentes e produtos oftalmologicos
701040092;HC.5.2.1 ;Óculos, lentes e produtos oftalmologicos
701040106;HC.5.2.1 ;Óculos, lentes e produtos oftalmologicos
701040114;HC.5.2.1 ;Óculos, lentes e produtos oftalmologicos
701040122;HC.5.2.1 ;Óculos, lentes e produtos oftalmologicos
701040130;HC.5.2.1 ;Óculos, lentes e produtos oftalmologicos
701040149;HC.5.2.1 ;Óculos, lentes e produtos oftalmologicos
701040157;HC.5.2.1 ;Óculos, lentes e produtos oftalmologicos
701050012;HC.5.2.9 ;Outras órteses e dispositivos
701050020;HC.5.2.9 ;Outras órteses e dispositivos
701050047;HC.5.2.9 ;Outras órteses e dispositivos
701060018;HC.5.2.9 ;Outras órteses e dispositivos
701060026;HC.5.2.9 ;Outras órteses e dispositivos
701060034;HC.3.4 ;Cuidados de longo prazo em regime de atenção domiciliar
701060042;HC.5.2.9 ;Outras órteses e dispositivos
701070013;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701070021;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701070030;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701070048;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701070056;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701070064;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701070072;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701070080;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701070099;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701070102;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701070110;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701070129;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701070137;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701070145;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701070153;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701070161;HC.5.2.2 ;Próteses e outros dispositivos para audição
701070170;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701080019;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701080027;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
701080035;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701080043;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701080051;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701080060;HC.5.2.9 ;Outras órteses e dispositivos
701080078;HC.5.2.9 ;Outras órteses e dispositivos
701080086;HC.5.2.9 ;Outras órteses e dispositivos
701080094;HC.5.2.9 ;Outras órteses e dispositivos
701080108;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701080116;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701080124;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701080132;HC.5.2.9 ;Outras órteses e dispositivos
701080140;HC.5.2.9 ;Outras órteses e dispositivos
701080159;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701080167;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701080175;HC.5.2.9 ;Outras órteses e dispositivos
701080183;HC.5.2.9 ;Outras órteses e dispositivos
701080191;HC.5.2.8 ;Órteses e outros dispositvos para saúde bucal
701090014;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
701090022;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
701090030;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
701090049;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
701090057;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
701090065;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
701090073;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
701090081;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
701090090;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
701090103;HC.5.2.2 ;Próteses e outros dispositivos para audição
701090111;HC.5.2.2 ;Próteses e outros dispositivos para audição
701090120;HC.5.2.2 ;Próteses e outros dispositivos para audição
701090138;HC.5.2.2 ;Próteses e outros dispositivos para audição
701090146;HC.5.2.2 ;Próteses e outros dispositivos para audição
701090154;HC.5.2.2 ;Próteses e outros dispositivos para audição
701090162;HC.5.2.2 ;Próteses e outros dispositivos para audição
701090170;HC.5.2.2 ;Próteses e outros dispositivos para audição
701090189;HC.5.2.2 ;Próteses e outros dispositivos para audição
701090197;HC.5.2.2 ;Próteses e outros dispositivos para audição
701090200;HC.5.2.2 ;Próteses e outros dispositivos para audição
701090219;HC.5.2.2 ;Próteses e outros dispositivos para audição
701090227;HC.5.2.2 ;Próteses e outros dispositivos para audição
701090235;HC.5.2.2 ;Próteses e outros dispositivos para audição
701100010;HC.5.2.9 ;Outras órteses e dispositivos
701100028;HC.5.2.9 ;Outras órteses e dispositivos
701100036;HC.5.2.9 ;Outras órteses e dispositivos
701100044;HC.5.2.9 ;Outras órteses e dispositivos
701100052;HC.5.2.9 ;Outras órteses e dispositivos
701100060;HC.5.2.9 ;Outras órteses e dispositivos
701100079;HC.5.2.9 ;Outras órteses e dispositivos
701100087;HC.5.2.9 ;Outras órteses e dispositivos
701100095;HC.5.2.9 ;Outras órteses e dispositivos
701100109;HC.5.2.9 ;Outras órteses e dispositivos
702010014;HC.5.2.9 ;Outras órteses e dispositivos
702010022;HC.5.2.9 ;Outras órteses e dispositivos
702010030;HC.5.2.9 ;Outras órteses e dispositivos
702010049;HC.5.2.9 ;Outras órteses e dispositivos
702010057;HC.5.2.9 ;Outras órteses e dispositivos
702010065;HC.5.2.9 ;Outras órteses e dispositivos
702010073;HC.5.2.9 ;Outras órteses e dispositivos
702010081;HC.5.2.9 ;Outras órteses e dispositivos
702010090;HC.5.2.9 ;Outras órteses e dispositivos
702010103;HC.5.2.9 ;Outras órteses e dispositivos
702010111;HC.5.2.9 ;Outras órteses e dispositivos
702010120;HC.5.2.9 ;Outras órteses e dispositivos
702010138;HC.5.2.9 ;Outras órteses e dispositivos
702010146;HC.5.2.9 ;Outras órteses e dispositivos
702010154;HC.5.2.9 ;Outras órteses e dispositivos
702010162;HC.5.2.9 ;Outras órteses e dispositivos
702010170;HC.5.2.9 ;Outras órteses e dispositivos
702010189;HC.5.2.9 ;Outras órteses e dispositivos
702010197;HC.5.2.9 ;Outras órteses e dispositivos
702010200;HC.5.2.9 ;Outras órteses e dispositivos
702010219;HC.5.2.9 ;Outras órteses e dispositivos
702010227;HC.5.2.9 ;Outras órteses e dispositivos
702010235;HC.5.2.9 ;Outras órteses e dispositivos
702010251;HC.5.2.9 ;Outras órteses e dispositivos
702020010;HC.5.2.9 ;Outras órteses e dispositivos
702020028;HC.5.2.9 ;Outras órteses e dispositivos
702020036;HC.5.2.9 ;Outras órteses e dispositivos
702020044;HC.5.2.9 ;Outras órteses e dispositivos
702020052;HC.5.2.9 ;Outras órteses e dispositivos
702020060;HC.5.2.9 ;Outras órteses e dispositivos
702020214;HC.5.2.9 ;Outras órteses e dispositivos
702030023;HC.5.2.9 ;Outras órteses e dispositivos
702030031;HC.5.2.9 ;Outras órteses e dispositivos
702030040;HC.5.2.9 ;Outras órteses e dispositivos
702030058;HC.5.2.9 ;Outras órteses e dispositivos
702030066;HC.5.2.9 ;Outras órteses e dispositivos
702030074;HC.5.2.9 ;Outras órteses e dispositivos
702030082;HC.5.2.9 ;Outras órteses e dispositivos
702030090;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030104;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030112;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030120;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030139;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030147;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030155;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030163;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030171;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030180;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030198;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030201;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030210;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030228;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030236;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030244;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030252;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030260;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030279;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030287;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030295;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030309;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030317;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030325;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030333;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030341;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030350;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030368;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030376;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030384;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030392;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030406;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030414;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030422;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030430;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030449;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030457;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030465;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030473;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030481;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030490;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030503;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030511;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030520;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030538;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030546;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030554;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030562;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030570;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030589;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030597;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030600;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030619;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030627;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030635;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030643;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030651;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030660;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030678;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030686;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030694;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030708;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030716;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030724;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030732;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030740;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030759;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030767;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030775;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030783;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030791;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030805;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030813;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030821;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030830;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030848;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030856;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030864;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030872;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030880;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030899;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030902;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030910;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030929;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030937;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030945;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030953;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030961;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030970;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030988;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702030996;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702031003;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702031011;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702031020;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702031038;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702031046;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702031054;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702031062;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702031070;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
702031089;HC.5.2.3 ;Órteses e outros dispositvos para ortopedia e mobilidade
